result,instance,standard_TL,method,status,reason,has_large_scaled,iteration,total_time,master_time,adver_time,best_bound,best_obj,rel_gap,abs_gap,adversarial_unexpected_status,with_heuristic,n_facilities,n_customers,Gamma,blank
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__0.txt,inf,STD,  Feasible, ObjLimit,0,11,5.57555,4.815,0.587611,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.32,10774.90,25.23,-2895.00,-1212.00,138.86,1683.00,,1,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,15,10800.05,10788.54,11.13,0.00,0.00,0.00,0.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__4.txt,inf,STD,Infeasible,        -,1,5,10804,10795.4,8.54746,1e+20,-3605,2.77393e+18,1e+20,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.38,10154.55,645.57,-4274.00,-4274.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__3.txt,inf,STD,   Optimal,   Proved,0,9,1.04222,0.613842,0.34695,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__5.txt,120.000000,CG,   Optimal,   Proved,1,9,984.02,959.80,24.08,-1998.00,-1998.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__2.txt,inf,STD,Infeasible,        -,1,10,10803.6,10798.3,5.1775,1e+20,-3348,2.98686e+18,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,19,6.34389,5.5828,0.601445,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,120.000000,CG,   Optimal,   Proved,0,7,15.8475,15.1737,0.617411,-2682,-2682,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__2.txt,inf,STD,Infeasible,        -,1,5,10814.7,10811.6,3.03554,1e+20,0,1e+32,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__3.txt,60.000000,CG,   Optimal,   Proved,1,9,2996.57,2991.48,4.88,-2173.00,-2173.00,0.00,0.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,8,8.30481,6.11854,2.05918,-2026,-2026,8.97823e-14,1.81899e-12,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,19,4216.47,4197.93,18.12,-977.00,-977.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,16,10800.40,10798.84,1.30,-713.00,-261.00,173.18,452.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__7.txt,inf,STD,Infeasible,        -,1,8,10808.3,10807.2,1.02021,1e+20,0,1e+32,1e+20,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__0.txt,120.000000,CG,   Optimal,   Proved,0,18,45.9956,37.7022,8.04414,-383,-383,2.37466e-13,9.09495e-13,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,10,10800.49,10687.14,113.05,-5942.00,-5377.00,10.51,565.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__5.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.18,10788.24,11.83,-3381.00,-770.00,339.09,2611.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__3.txt,120.000000,CG,   Optimal,   Proved,1,10,2219.85,2167.91,51.71,-3896.00,-3896.00,0.00,0.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,9,446.95,445.24,1.56,0.00,0.00,0.00,0.00,,0,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__1.txt,120.000000,CG,   Optimal,   Proved,1,11,1636.64,1626.82,9.66,-1687.00,-1687.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__3.txt,120.000000,CG,   Optimal,   Proved,0,6,2.62479,2.36418,0.213881,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,60.000000,CG,   Optimal,   Proved,0,11,1.83265,1.38131,0.355549,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,7,3118.68,3026.71,91.75,-3259.00,-3259.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,120.000000,CG,   Optimal,   Proved,0,10,4.92934,4.22759,0.578977,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,9,10800.02,10759.12,40.57,-4788.00,-4788.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__5.txt,inf,STD,Infeasible,        -,1,5,10814.8,10798.5,16.1616,1e+20,-770,1.2987e+19,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,5,146.32,138.47,7.78,-2520.00,-2520.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__9.txt,inf,STD,Infeasible,        -,1,13,10800.1,10790.4,9.54984,1e+20,-630,1.5873e+19,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__2.txt,60.000000,CG,   Optimal,   Proved,0,10,51.3175,43.7852,7.37359,-2165,-2165,8.4018e-14,1.81899e-12,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,10,599.86,598.75,0.91,-453.00,-453.00,0.00,0.00,,0,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__2.txt,inf,STD,   Optimal,   Proved,0,13,10.9373,6.96652,3.80339,-77,-77,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,18,8709.29,8667.30,41.57,-1274.00,-1274.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__7.txt,60.000000,CG,   Optimal,   Proved,0,11,81.1583,77.4255,3.55029,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__9.txt,inf,STD,   Optimal,   Proved,0,7,261.237,250.776,10.3694,-2028,-2028,0,0,,0,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__7.txt,inf,STD,Infeasible,        -,1,3,10804.9,10801.2,3.59049,1e+20,-2374,4.2123e+18,1e+20,,0,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,9,10800.34,10755.92,44.21,-1137.00,0.00,1137000000000316.50,1137.00,,1,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__7.txt,60.000000,CG,   Optimal,   Proved,1,8,2511.66,2503.83,7.71,-6434.00,-6434.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__4.txt,inf,STD,   Optimal,   Proved,0,9,8.03191,6.20334,1.71061,-1871,-1871,0,0,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,8,1.82629,1.1622,0.596151,-354,-354,1.2846e-13,4.54747e-13,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__1.txt,inf,STD,Infeasible,        -,1,4,10810.2,10505.4,304.74,1e+20,-9277,1.07793e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,8,10800.39,10773.54,26.62,-3529.00,-1205.00,192.86,2324.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,8,665.86,621.05,44.70,-2365.00,-2365.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__5.txt,60.000000,CG,   Optimal,   Proved,1,18,2911.45,2897.09,14.06,-2617.00,-2617.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__2.txt,inf,STD,Infeasible,        -,1,12,10800.9,10796,4.77804,1e+20,-164,6.09756e+19,1e+20,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__7.txt,120.000000,CG,   Optimal,   Proved,0,14,44.8622,40.6388,4.04109,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__1.txt,120.000000,CG,   Optimal,   Proved,1,13,243.16,240.94,2.11,-239.00,-239.00,0.00,0.00,,0,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__3.txt,inf,STD,   Optimal,   Proved,0,8,1.81936,1.15178,0.599546,-354,-354,1.2846e-13,4.54747e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,60.000000,CG,   Optimal,   Proved,1,21,4758.65,4745.77,12.40,-2555.00,-2555.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__1.txt,60.000000,CG,   Optimal,   Proved,1,11,1050.97,1042.48,8.32,-3456.00,-3456.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,11,10800.41,10706.11,94.03,-8395.00,-8395.00,0.00,0.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__0.txt,inf,STD,Infeasible,        -,1,7,10802.3,10793.5,8.66781,1e+20,-1220,8.19672e+18,1e+20,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__2.txt,inf,STD,Infeasible,        -,1,10,10801.1,10786.1,14.7847,1e+20,-3712,2.69397e+18,1e+20,,0,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__1.txt,120.000000,CG,   Optimal,   Proved,0,9,7.41735,6.86834,0.412925,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__0.txt,60.000000,CG,   Optimal,   Proved,0,18,46.0158,37.7483,8.02417,-383,-383,2.37466e-13,9.09495e-13,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__9.txt,120.000000,CG,   Optimal,   Proved,1,10,10800.37,10621.07,179.07,-7407.00,-5357.00,38.27,2050.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,10,5761.26,5760.18,0.85,0.00,0.00,0.00,0.00,,1,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__9.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.32,10722.56,77.56,-6655.00,-5725.00,16.24,930.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,5,507.05,494.43,12.55,-4251.00,-4251.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,16,2041.54,2030.44,10.80,-702.00,-702.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__3.txt,120.000000,CG,   Optimal,   Proved,1,18,5947.04,5778.53,168.08,-1198.00,-1198.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,7,10800.39,10790.02,10.15,-2657.00,-2262.00,17.46,395.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,60.000000,CG,   Optimal,   Proved,0,9,22.5944,21.5188,0.927844,-163,-163,0,0,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__6.txt,60.000000,CG,   Optimal,   Proved,0,9,14.5165,13.9637,0.445733,0,0,0,0,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__6.txt,120.000000,CG,   Optimal,   Proved,1,14,1467.69,1463.38,4.15,-1108.00,-1108.00,0.00,0.00,,0,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__3.txt,inf,STD,Infeasible,        -,1,7,10808.2,10803.9,4.26071,1e+20,-1364,7.33138e+18,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,12,202.03,195.573,6.19143,-671,-671,1.35543e-13,9.09495e-13,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,inf,STD,   Optimal,   Proved,0,5,0.561159,0.306538,0.213407,0,0,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,10,10800.18,10774.91,25.02,-3378.00,-422.00,700.47,2956.00,,1,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__7.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.30,10770.39,29.74,-4673.00,-2594.00,80.15,2079.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,9,625.05,611.15,13.77,-4206.00,-4206.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.22,10768.28,31.81,-4614.00,-2912.00,58.45,1702.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,inf,STD,   Optimal,   Proved,0,13,42.4167,40.6754,1.62423,-78,-78,9.32815e-12,7.27596e-12,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__5.txt,60.000000,CG,   Optimal,   Proved,1,18,4894.56,4878.82,15.39,-2617.00,-2617.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,inf,STD,   Optimal,   Proved,0,7,2.95478,2.34846,0.546228,-970,-970,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__6.txt,60.000000,CG,   Optimal,   Proved,0,8,4.72947,4.26083,0.375991,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,inf,STD,Infeasible,        -,1,10,10800.6,10798.2,2.23684,1e+20,-278,3.59712e+19,1e+20,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.43,10770.59,29.57,-3085.00,-1205.00,156.02,1880.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,9,2937.89,2899.64,38.12,-7367.00,-7367.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,9,2020.84,1983.61,37.01,-1316.00,-1316.00,0.00,0.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,5,133.53,129.88,3.58,-2059.00,-2059.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,15,10800.00,10789.90,9.84,-2371.00,-1366.00,73.57,1005.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,120.000000,CG,   Optimal,   Proved,0,9,1.71152,1.18046,0.459884,-254,-254,3.58069e-13,9.09495e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__3.txt,120.000000,CG,   Optimal,   Proved,1,7,1579.93,1569.86,9.97,-5652.00,-5652.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__3.txt,inf,STD,   Optimal,   Proved,0,7,2245.86,2221.1,24.5957,-4402,-4402,2.06609e-14,9.09495e-13,,0,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,9,2088.52,2075.82,12.56,-1865.00,-1865.00,0.00,0.00,,0,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,inf,STD,   Optimal,   Proved,0,9,22.535,21.4727,0.91966,-163,-163,0,0,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__5.txt,inf,STD,Infeasible,        -,1,5,10806.6,10806.4,0.203647,1e+20,0,1e+32,1e+20,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,7,10800.27,10773.76,26.36,-2321.00,-1354.00,71.42,967.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,16,1482.52,1471.40,10.82,-702.00,-702.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__3.txt,120.000000,CG,   Optimal,   Proved,0,8,1.82571,1.15368,0.603452,-354,-354,1.2846e-13,4.54747e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__5.txt,inf,STD,Infeasible,        -,1,6,10815.5,10805.3,10.1416,1e+20,-1429,6.9979e+18,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,9,8638.99,8584.48,54.30,-2355.00,-2355.00,0.00,0.00,,0,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,5,10800.24,10358.86,441.24,-5335.00,-4764.00,11.99,571.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,inf,STD,   Optimal,   Proved,0,9,5.93118,5.09935,0.691704,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__5.txt,120.000000,CG,   Optimal,   Proved,0,8,5.54583,4.03446,1.3905,0,0,0,0,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__0.txt,120.000000,CG,   Optimal,   Proved,0,8,127.412,100.471,26.844,-1496,-1496,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__3.txt,120.000000,CG,   Optimal,   Proved,1,9,6403.61,6317.30,86.05,-3732.00,-3732.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__7.txt,inf,STD,   Optimal,   Proved,0,8,23.1575,22.6376,0.392414,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__7.txt,120.000000,CG,   Optimal,   Proved,0,14,43.6558,39.5795,3.9143,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__6.txt,120.000000,CG,   Optimal,   Proved,0,9,14.4444,13.8933,0.444301,0,0,0,0,,1,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,60.000000,CG,   Optimal,   Proved,0,7,2.96285,2.35868,0.544279,-970,-970,0,0,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,5,10800.20,10787.20,12.89,-3301.00,-770.00,328.70,2531.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__1.txt,60.000000,CG,   Optimal,   Proved,0,9,7.43184,6.88108,0.413107,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,14,10800.37,10792.30,7.81,-1973.00,-732.00,169.54,1241.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,13,10800.50,10782.84,17.37,-2297.00,-2297.00,0.00,0.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,4,5371.39,5308.58,62.73,-6759.00,-6758.00,0.01,1.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__3.txt,60.000000,CG,   Optimal,   Proved,0,5,21.2385,17.4486,3.72977,-3349,-3349,0,0,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,16,10800.62,10789.09,11.13,-1228.00,0.00,1228000000004485.50,1228.00,,1,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,8,10800.40,10254.46,545.69,-5045.00,-5045.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,120.000000,CG,   Optimal,   Proved,0,7,16.6863,15.97,0.655953,-2682,-2682,0,0,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,8,9473.51,9169.38,303.88,-5932.00,-5932.00,0.00,0.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__6.txt,inf,STD,Infeasible,        -,1,3,10813.9,10811.8,2.04965,1e+20,-1340,7.46269e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.29,10793.78,6.34,-2729.00,-1133.00,140.86,1596.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__4.txt,60.000000,CG,   Optimal,   Proved,0,9,123.417,101.187,22.1134,-5975,-5975,0,0,,0,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,13,6788.06,6769.26,18.41,-3712.00,-3712.00,0.00,0.00,,0,15,40,3.00,
